Date,ExchangeRate,Currency
2013-01-08,0.9871,CAD
2013-01-09,0.9867,CAD
2013-01-10,0.9859,CAD
2013-01-11,0.9842,CAD
2013-01-14,0.9841,CAD
2013-01-15,0.9839,CAD
2013-01-16,0.985,CAD
2013-01-17,0.9853,CAD
2013-01-18,0.9937,CAD
2013-01-22,0.9934,CAD
2013-01-23,0.9986,CAD
2013-01-24,1.0024,CAD
2013-01-25,1.0078,CAD
2013-01-28,1.007,CAD
2013-01-29,1.0029,CAD
2013-01-30,1.0033,CAD
2013-01-31,0.9992,CAD
2013-02-01,0.9987,CAD
2013-02-04,0.9976,CAD
2013-02-05,0.9972,CAD
2013-02-06,0.9959,CAD
2013-02-07,0.9992,CAD
2013-02-08,1.0021,CAD
2013-02-11,1.0064,CAD
2013-02-12,1.0029,CAD
2013-02-13,1.002,CAD
2013-02-14,1.0007,CAD
2013-02-15,1.0069,CAD
2013-02-19,1.0117,CAD
2013-02-20,1.0162,CAD
2013-02-21,1.0184,CAD
2013-02-22,1.0222,CAD
2013-02-25,1.0264,CAD
2013-02-26,1.0279,CAD
2013-02-27,1.0249,CAD
2013-02-28,1.0286,CAD
2013-03-01,1.0285,CAD
2013-03-04,1.0298,CAD
2013-03-05,1.0289,CAD
2013-03-06,1.0314,CAD
2013-03-07,1.0303,CAD
2013-03-08,1.0273,CAD
2013-03-11,1.0268,CAD
2013-03-12,1.0259,CAD
2013-03-13,1.0272,CAD
2013-03-14,1.0263,CAD
2013-03-15,1.0202,CAD
2013-03-18,1.0218,CAD
2013-03-19,1.0272,CAD
2013-03-20,1.0268,CAD
2013-03-21,1.0239,CAD
2013-03-22,1.0224,CAD
2013-03-25,1.0217,CAD
2013-03-26,1.0167,CAD
2013-03-27,1.0169,CAD
2013-03-28,1.0155,CAD
2013-03-29,1.0174,CAD
2013-04-01,1.0166,CAD
2013-04-02,1.0147,CAD
2013-04-03,1.0134,CAD
2013-04-04,1.0139,CAD
2013-04-05,1.019,CAD
2013-04-08,1.0199,CAD
2013-04-09,1.0162,CAD
2013-04-10,1.0148,CAD
2013-04-11,1.0107,CAD
2013-04-12,1.0134,CAD
2013-04-15,1.0208,CAD
2013-04-16,1.0226,CAD
2013-04-17,1.0263,CAD
2013-04-18,1.0257,CAD
2013-04-19,1.0264,CAD
2013-04-22,1.0262,CAD
2013-04-23,1.0259,CAD
2013-04-24,1.027,CAD
2013-04-25,1.0193,CAD
2013-04-26,1.017,CAD
2013-04-29,1.0138,CAD
2013-04-30,1.0072,CAD
2013-05-01,1.0083,CAD
2013-05-02,1.0083,CAD
2013-05-03,1.0077,CAD
2013-05-06,1.0074,CAD
2013-05-07,1.0051,CAD
2013-05-08,1.0023,CAD
2013-05-09,1.0026,CAD
2013-05-10,1.0123,CAD
2013-05-13,1.0108,CAD
2013-05-14,1.0149,CAD
2013-05-15,1.0173,CAD
2013-05-16,1.0162,CAD
2013-05-17,1.0268,CAD
2013-05-20,1.0272,CAD
2013-05-21,1.0277,CAD
2013-05-22,1.0331,CAD
2013-05-23,1.0315,CAD
2013-05-24,1.0322,CAD
2013-05-28,1.0371,CAD
2013-05-29,1.0369,CAD
2013-05-30,1.0309,CAD
2013-05-31,1.0337,CAD
2013-06-03,1.029,CAD
2013-06-04,1.0348,CAD
2013-06-05,1.0346,CAD
2013-06-06,1.024,CAD
2013-06-07,1.0208,CAD
2013-06-10,1.0185,CAD
2013-06-11,1.0191,CAD
2013-06-12,1.0202,CAD
2013-06-13,1.017,CAD
2013-06-14,1.0175,CAD
2013-06-17,1.0175,CAD
2013-06-18,1.0209,CAD
2013-06-19,1.0187,CAD
2013-06-20,1.0383,CAD
2013-06-21,1.0467,CAD
2013-06-24,1.0532,CAD
2013-06-25,1.0512,CAD
2013-06-26,1.0468,CAD
2013-06-27,1.0479,CAD
2013-06-28,1.0513,CAD
2013-07-01,1.0499,CAD
2013-07-02,1.0529,CAD
2013-07-03,1.0521,CAD
2013-07-05,1.0566,CAD
2013-07-08,1.0578,CAD
2013-07-09,1.053,CAD
2013-07-10,1.051,CAD
2013-07-11,1.0389,CAD
2013-07-12,1.0393,CAD
2013-07-15,1.0412,CAD
2013-07-16,1.0388,CAD
2013-07-17,1.0423,CAD
2013-07-18,1.0395,CAD
2013-07-19,1.0362,CAD
2013-07-22,1.0336,CAD
2013-07-23,1.0305,CAD
2013-07-24,1.0298,CAD
2013-07-25,1.0283,CAD
2013-07-26,1.0292,CAD
2013-07-29,1.0259,CAD
2013-07-30,1.0292,CAD
2013-07-31,1.0287,CAD
2013-08-01,1.0338,CAD
2013-08-02,1.0379,CAD
2013-08-05,1.0394,CAD
2013-08-06,1.0378,CAD
2013-08-07,1.0415,CAD
2013-08-08,1.0347,CAD
2013-08-09,1.0302,CAD
2013-08-12,1.0297,CAD
2013-08-13,1.0345,CAD
2013-08-14,1.0319,CAD
2013-08-15,1.0339,CAD
2013-08-16,1.0344,CAD
2013-08-19,1.0334,CAD
2013-08-20,1.0374,CAD
2013-08-21,1.0442,CAD
2013-08-22,1.0511,CAD
2013-08-23,1.0512,CAD
2013-08-26,1.0513,CAD
2013-08-27,1.0504,CAD
2013-08-28,1.0491,CAD
2013-08-29,1.0526,CAD
2013-08-30,1.0554,CAD
2013-09-03,1.0532,CAD
2013-09-04,1.0482,CAD
2013-09-05,1.0499,CAD
2013-09-06,1.039,CAD
2013-09-09,1.0366,CAD
2013-09-10,1.0357,CAD
2013-09-11,1.0336,CAD
2013-09-12,1.0319,CAD
2013-09-13,1.0341,CAD
2013-09-16,1.0316,CAD
2013-09-17,1.029,CAD
2013-09-18,1.0312,CAD
2013-09-19,1.0237,CAD
2013-09-20,1.0287,CAD
2013-09-23,1.029,CAD
2013-09-24,1.0294,CAD
2013-09-25,1.0294,CAD
2013-09-26,1.0321,CAD
2013-09-27,1.03,CAD
2013-09-30,1.0284,CAD
2013-10-01,1.0333,CAD
2013-10-02,1.033,CAD
2013-10-03,1.0324,CAD
2013-10-04,1.0306,CAD
2013-10-07,1.0306,CAD
2013-10-08,1.033,CAD
2013-10-09,1.0396,CAD
2013-10-10,1.0382,CAD
2013-10-11,1.0383,CAD
2013-10-15,1.0372,CAD
2013-10-16,1.0345,CAD
2013-10-17,1.0285,CAD
2013-10-18,1.0287,CAD
2013-10-21,1.0296,CAD
2013-10-22,1.0282,CAD
2013-10-23,1.0384,CAD
2013-10-24,1.0421,CAD
2013-10-25,1.0449,CAD
2013-10-28,1.0443,CAD
2013-10-29,1.0445,CAD
2013-10-30,1.0454,CAD
2013-10-31,1.0429,CAD
2013-11-01,1.0442,CAD
2013-11-04,1.0414,CAD
2013-11-05,1.0447,CAD
2013-11-06,1.0418,CAD
2013-11-07,1.0441,CAD
2013-11-08,1.0486,CAD
2013-11-12,1.05,CAD
2013-11-13,1.0468,CAD
2013-11-14,1.0497,CAD
2013-11-15,1.0457,CAD
2013-11-18,1.0426,CAD
2013-11-19,1.0467,CAD
2013-11-20,1.0446,CAD
2013-11-21,1.0506,CAD
2013-11-22,1.0534,CAD
2013-11-25,1.0554,CAD
2013-11-26,1.0547,CAD
2013-11-27,1.0595,CAD
2013-11-29,1.0597,CAD
2013-12-02,1.0632,CAD
2013-12-03,1.066,CAD
2013-12-04,1.0696,CAD
2013-12-05,1.0638,CAD
2013-12-06,1.0663,CAD
2013-12-09,1.0641,CAD
2013-12-10,1.0622,CAD
2013-12-11,1.0605,CAD
2013-12-12,1.0641,CAD
2013-12-13,1.0594,CAD
2013-12-16,1.0577,CAD
2013-12-17,1.0611,CAD
2013-12-18,1.0645,CAD
2013-12-19,1.0677,CAD
2013-12-20,1.0679,CAD
2013-12-23,1.0602,CAD
2013-12-24,1.0618,CAD
2013-12-26,1.0648,CAD
2013-12-27,1.0697,CAD
2013-12-30,1.064,CAD
2013-12-31,1.0637,CAD
2014-01-02,1.0634,CAD
2014-01-03,1.0612,CAD
2014-01-06,1.0658,CAD
2014-01-07,1.0742,CAD
2014-01-08,1.0802,CAD
2014-01-09,1.085,CAD
2014-01-10,1.0915,CAD
2014-01-13,1.0868,CAD
2014-01-14,1.0934,CAD
2014-01-15,1.0932,CAD
2014-01-16,1.0926,CAD
2014-01-17,1.0959,CAD
2014-01-21,1.0971,CAD
2014-01-22,1.1069,CAD
2014-01-23,1.1128,CAD
2014-01-24,1.1063,CAD
2014-01-27,1.1097,CAD
2014-01-28,1.1148,CAD
2014-01-29,1.1147,CAD
2014-01-30,1.1171,CAD
2014-01-31,1.1116,CAD
2014-02-03,1.1074,CAD
2014-02-04,1.1056,CAD
2014-02-05,1.11,CAD
2014-02-06,1.1065,CAD
2014-02-07,1.1014,CAD
2014-02-10,1.1048,CAD
2014-02-11,1.1024,CAD
2014-02-12,1.0992,CAD
2014-02-13,1.0979,CAD
2014-02-14,1.0981,CAD
2014-02-18,1.0952,CAD
2014-02-19,1.1045,CAD
2014-02-20,1.1104,CAD
2014-02-21,1.1128,CAD
2014-02-24,1.1058,CAD
2014-02-25,1.1085,CAD
2014-02-26,1.1117,CAD
2014-02-27,1.1137,CAD
2014-02-28,1.1075,CAD
2014-03-03,1.109,CAD
2014-03-04,1.1113,CAD
2014-03-05,1.105,CAD
2014-03-06,1.0965,CAD
2014-03-07,1.1088,CAD
2014-03-10,1.1104,CAD
2014-03-11,1.1085,CAD
2014-03-12,1.113,CAD
2014-03-13,1.1059,CAD
2014-03-14,1.1087,CAD
2014-03-17,1.1052,CAD
2014-03-18,1.1089,CAD
2014-03-19,1.1177,CAD
2014-03-20,1.1251,CAD
2014-03-21,1.1191,CAD
2014-03-24,1.1218,CAD
2014-03-25,1.1176,CAD
2014-03-26,1.1143,CAD
2014-03-27,1.1056,CAD
2014-03-28,1.1066,CAD
2014-03-31,1.1053,CAD
2014-04-01,1.1026,CAD
2014-04-02,1.103,CAD
2014-04-03,1.1035,CAD
2014-04-04,1.0978,CAD
2014-04-07,1.0971,CAD
2014-04-08,1.0919,CAD
2014-04-09,1.0902,CAD
2014-04-10,1.0912,CAD
2014-04-11,1.096,CAD
2014-04-14,1.0968,CAD
2014-04-15,1.098,CAD
2014-04-16,1.1027,CAD
2014-04-17,1.0997,CAD
2014-04-18,1.1024,CAD
2014-04-21,1.102,CAD
2014-04-22,1.1025,CAD
2014-04-23,1.1034,CAD
2014-04-24,1.1026,CAD
2014-04-25,1.1041,CAD
2014-04-28,1.1032,CAD
2014-04-29,1.0963,CAD
2014-04-30,1.0956,CAD
2014-05-01,1.0965,CAD
2014-05-02,1.0973,CAD
2014-05-05,1.0955,CAD
2014-05-06,1.089,CAD
2014-05-07,1.0895,CAD
2014-05-08,1.0856,CAD
2014-05-09,1.0899,CAD
2014-05-12,1.0886,CAD
2014-05-13,1.0892,CAD
2014-05-14,1.0887,CAD
2014-05-15,1.0887,CAD
2014-05-16,1.0883,CAD
2014-05-19,1.0861,CAD
2014-05-20,1.09,CAD
2014-05-21,1.0935,CAD
2014-05-22,1.0897,CAD
2014-05-23,1.087,CAD
2014-05-27,1.0869,CAD
2014-05-28,1.0867,CAD
2014-05-29,1.0837,CAD
2014-05-30,1.0867,CAD
2014-06-02,1.0894,CAD
2014-06-03,1.0915,CAD
2014-06-04,1.0937,CAD
2014-06-05,1.0935,CAD
2014-06-06,1.0936,CAD
2014-06-09,1.0908,CAD
2014-06-10,1.0914,CAD
2014-06-11,1.0867,CAD
2014-06-12,1.0851,CAD
2014-06-13,1.0868,CAD
2014-06-16,1.0849,CAD
2014-06-17,1.0851,CAD
2014-06-18,1.087,CAD
2014-06-19,1.0828,CAD
2014-06-20,1.0766,CAD
2014-06-23,1.0731,CAD
2014-06-24,1.0739,CAD
2014-06-25,1.0721,CAD
2014-06-26,1.0706,CAD
2014-06-27,1.0676,CAD
2014-06-30,1.0676,CAD
2014-07-01,1.0652,CAD
2014-07-02,1.0667,CAD
2014-07-03,1.0633,CAD
2014-07-07,1.0662,CAD
2014-07-08,1.0674,CAD
2014-07-09,1.0648,CAD
2014-07-10,1.0658,CAD
2014-07-11,1.072,CAD
2014-07-14,1.0721,CAD
2014-07-15,1.0766,CAD
2014-07-16,1.0749,CAD
2014-07-17,1.0753,CAD
2014-07-18,1.0737,CAD
2014-07-21,1.0736,CAD
2014-07-22,1.0744,CAD
2014-07-23,1.0739,CAD
2014-07-24,1.0741,CAD
2014-07-25,1.0814,CAD
2014-07-28,1.08,CAD
2014-07-29,1.0851,CAD
2014-07-30,1.0908,CAD
2014-07-31,1.0889,CAD
2014-08-01,1.0918,CAD
2014-08-04,1.0916,CAD
2014-08-05,1.0969,CAD
2014-08-06,1.0926,CAD
2014-08-07,1.0922,CAD
2014-08-08,1.0982,CAD
2014-08-11,1.0933,CAD
2014-08-12,1.0944,CAD
2014-08-13,1.0929,CAD
2014-08-14,1.091,CAD
2014-08-15,1.091,CAD
2014-08-18,1.0888,CAD
2014-08-19,1.0929,CAD
2014-08-20,1.0944,CAD
2014-08-21,1.0949,CAD
2014-08-22,1.0949,CAD
2014-08-25,1.098,CAD
2014-08-26,1.095,CAD
2014-08-27,1.089,CAD
2014-08-28,1.0857,CAD
2014-08-29,1.0858,CAD
2014-09-02,1.0923,CAD
2014-09-03,1.0872,CAD
2014-09-04,1.0862,CAD
2014-09-05,1.089,CAD
2014-09-08,1.0933,CAD
2014-09-09,1.101,CAD
2014-09-10,1.0954,CAD
2014-09-11,1.1032,CAD
2014-09-12,1.1075,CAD
2014-09-15,1.105,CAD
2014-09-16,1.0985,CAD
2014-09-17,1.0951,CAD
2014-09-18,1.0946,CAD
2014-09-19,1.0968,CAD
2014-09-22,1.1007,CAD
2014-09-23,1.1059,CAD
2014-09-24,1.1088,CAD
2014-09-25,1.1105,CAD
2014-09-26,1.1162,CAD
2014-09-29,1.1142,CAD
2014-09-30,1.1207,CAD
2014-10-01,1.1171,CAD
2014-10-02,1.115,CAD
2014-10-03,1.1254,CAD
2014-10-06,1.1174,CAD
2014-10-07,1.1182,CAD
2014-10-08,1.1181,CAD
2014-10-09,1.115,CAD
2014-10-10,1.1173,CAD
2014-10-14,1.1235,CAD
2014-10-15,1.1291,CAD
2014-10-16,1.1265,CAD
2014-10-17,1.1247,CAD
2014-10-20,1.1276,CAD
2014-10-21,1.1219,CAD
2014-10-22,1.1218,CAD
2014-10-23,1.1236,CAD
2014-10-24,1.1211,CAD
2014-10-27,1.1247,CAD
2014-10-28,1.1176,CAD
2014-10-29,1.1135,CAD
2014-10-30,1.1191,CAD
2014-10-31,1.1272,CAD
2014-11-03,1.1319,CAD
2014-11-04,1.1396,CAD
2014-11-05,1.1377,CAD
2014-11-06,1.1423,CAD
2014-11-07,1.136,CAD
2014-11-10,1.1344,CAD
2014-11-12,1.1284,CAD
2014-11-13,1.1349,CAD
2014-11-14,1.1294,CAD
2014-11-17,1.1308,CAD
2014-11-18,1.1305,CAD
2014-11-19,1.1349,CAD
2014-11-20,1.1311,CAD
2014-11-21,1.1237,CAD
2014-11-24,1.1279,CAD
2014-11-25,1.126,CAD
2014-11-26,1.1236,CAD
2014-11-28,1.1426,CAD
2014-12-01,1.1343,CAD
2014-12-02,1.1397,CAD
2014-12-03,1.1359,CAD
2014-12-04,1.1374,CAD
2014-12-05,1.1423,CAD
2014-12-08,1.1473,CAD
2014-12-09,1.1422,CAD
2014-12-10,1.1479,CAD
2014-12-11,1.1534,CAD
2014-12-12,1.1538,CAD
2014-12-15,1.1629,CAD
2014-12-16,1.1624,CAD
2014-12-17,1.1629,CAD
2014-12-18,1.1594,CAD
2014-12-19,1.1626,CAD
2014-12-22,1.1644,CAD
2014-12-23,1.1626,CAD
2014-12-24,1.1621,CAD
2014-12-29,1.1631,CAD
2014-12-30,1.1597,CAD
2014-12-31,1.1601,CAD
2015-01-02,1.1725,CAD
2015-01-05,1.1785,CAD
2015-01-06,1.1802,CAD
2015-01-07,1.1851,CAD
2015-01-08,1.1812,CAD
2015-01-09,1.1857,CAD
2015-01-12,1.1929,CAD
2015-01-13,1.1947,CAD
2015-01-14,1.1957,CAD
2015-01-15,1.1932,CAD
2015-01-16,1.1986,CAD
2015-01-20,1.2085,CAD
2015-01-21,1.2377,CAD
2015-01-22,1.237,CAD
2015-01-23,1.24,CAD
2015-01-26,1.2409,CAD
2015-01-27,1.2402,CAD
2015-01-28,1.2452,CAD
2015-01-29,1.2644,CAD
2015-01-30,1.2716,CAD
2015-02-02,1.2577,CAD
2015-02-03,1.2452,CAD
2015-02-04,1.255,CAD
2015-02-05,1.2419,CAD
2015-02-06,1.2524,CAD
2015-02-09,1.2448,CAD
2015-02-10,1.2528,CAD
2015-02-11,1.2635,CAD
2015-02-12,1.2464,CAD
2015-02-13,1.2449,CAD
2015-02-17,1.2401,CAD
2015-02-18,1.2456,CAD
2015-02-19,1.2484,CAD
2015-02-20,1.2503,CAD
2015-02-23,1.2577,CAD
2015-02-24,1.2601,CAD
2015-02-25,1.2418,CAD
2015-02-26,1.249,CAD
2015-02-27,1.2506,CAD
2015-03-02,1.2535,CAD
2015-03-03,1.245,CAD
2015-03-04,1.2439,CAD
2015-03-05,1.2482,CAD
2015-03-06,1.2615,CAD
2015-03-09,1.2598,CAD
2015-03-10,1.2633,CAD
2015-03-11,1.2763,CAD
2015-03-12,1.2692,CAD
2015-03-13,1.2803,CAD
2015-03-16,1.2763,CAD
2015-03-17,1.2769,CAD
2015-03-18,1.2771,CAD
2015-03-19,1.2743,CAD
2015-03-20,1.2593,CAD
2015-03-23,1.2515,CAD
2015-03-24,1.251,CAD
2015-03-25,1.2513,CAD
2015-03-26,1.2469,CAD
2015-03-27,1.2579,CAD
2015-03-30,1.2687,CAD
2015-03-31,1.2681,CAD
2015-04-01,1.261,CAD
2015-04-02,1.2584,CAD
2015-04-03,1.2465,CAD
2015-04-06,1.245,CAD
2015-04-07,1.2488,CAD
2015-04-08,1.2508,CAD
2015-04-09,1.258,CAD
2015-04-10,1.2596,CAD
2015-04-13,1.2603,CAD
2015-04-14,1.2476,CAD
2015-04-15,1.2378,CAD
2015-04-16,1.2206,CAD
2015-04-17,1.2225,CAD
2015-04-20,1.2203,CAD
2015-04-21,1.2274,CAD
2015-04-22,1.225,CAD
2015-04-23,1.2148,CAD
2015-04-24,1.2168,CAD
2015-04-27,1.2106,CAD
2015-04-28,1.2021,CAD
2015-04-29,1.1955,CAD
2015-04-30,1.2116,CAD
2015-05-01,1.2191,CAD
2015-05-04,1.2108,CAD
2015-05-05,1.2038,CAD
2015-05-06,1.2007,CAD
2015-05-07,1.2139,CAD
2015-05-08,1.2086,CAD
2015-05-11,1.2107,CAD
2015-05-12,1.1987,CAD
2015-05-13,1.195,CAD
2015-05-14,1.1991,CAD
2015-05-15,1.2009,CAD
2015-05-18,1.215,CAD
2015-05-19,1.2213,CAD
2015-05-20,1.2212,CAD
2015-05-21,1.2201,CAD
2015-05-22,1.2288,CAD
2015-05-26,1.2428,CAD
2015-05-27,1.2483,CAD
2015-05-28,1.2474,CAD
2015-05-29,1.2466,CAD
2015-06-01,1.2547,CAD
2015-06-02,1.2425,CAD
2015-06-03,1.2437,CAD
2015-06-04,1.2477,CAD
2015-06-05,1.2488,CAD
2015-06-08,1.2435,CAD
2015-06-09,1.2316,CAD
2015-06-10,1.2267,CAD
2015-06-11,1.2314,CAD
2015-06-12,1.2306,CAD
2015-06-15,1.2321,CAD
2015-06-16,1.2328,CAD
2015-06-17,1.2307,CAD
2015-06-18,1.2206,CAD
2015-06-19,1.2273,CAD
2015-06-22,1.2286,CAD
2015-06-23,1.2326,CAD
2015-06-24,1.2413,CAD
2015-06-25,1.2346,CAD
2015-06-26,1.2358,CAD
2015-06-29,1.238,CAD
2015-06-30,1.2473,CAD
2015-07-01,1.2559,CAD
2015-07-02,1.2566,CAD
2015-07-06,1.2623,CAD
2015-07-07,1.2742,CAD
2015-07-08,1.2724,CAD
2015-07-09,1.2727,CAD
2015-07-10,1.2713,CAD
2015-07-13,1.2762,CAD
2015-07-14,1.2746,CAD
2015-07-15,1.2935,CAD
2015-07-16,1.2938,CAD
2015-07-17,1.2997,CAD
2015-07-20,1.2982,CAD
2015-07-21,1.2958,CAD
2015-07-22,1.3023,CAD
2015-07-23,1.303,CAD
2015-07-24,1.3059,CAD
2015-07-27,1.3008,CAD
2015-07-28,1.2933,CAD
2015-07-29,1.2893,CAD
2015-07-30,1.3024,CAD
2015-07-31,1.3047,CAD
2015-08-03,1.3141,CAD
2015-08-04,1.3124,CAD
2015-08-05,1.3181,CAD
2015-08-06,1.3152,CAD
2015-08-07,1.3122,CAD
2015-08-10,1.3056,CAD
2015-08-11,1.3149,CAD
2015-08-12,1.2973,CAD
2015-08-13,1.3078,CAD
2015-08-14,1.3075,CAD
2015-08-17,1.309,CAD
2015-08-18,1.3075,CAD
2015-08-19,1.3165,CAD
2015-08-20,1.3075,CAD
2015-08-21,1.3146,CAD
2015-08-24,1.321,CAD
2015-08-25,1.3295,CAD
2015-08-26,1.3301,CAD
2015-08-27,1.3193,CAD
2015-08-28,1.3268,CAD
2015-08-31,1.3223,CAD
2015-09-01,1.318,CAD
2015-09-02,1.3308,CAD
2015-09-03,1.32,CAD
2015-09-04,1.3272,CAD
2015-09-08,1.3193,CAD
2015-09-09,1.3221,CAD
2015-09-10,1.3218,CAD
2015-09-11,1.3274,CAD
2015-09-14,1.3265,CAD
2015-09-15,1.3261,CAD
2015-09-16,1.318,CAD
2015-09-17,1.3186,CAD
2015-09-18,1.3146,CAD
2015-09-21,1.3249,CAD
2015-09-22,1.3276,CAD
2015-09-23,1.3313,CAD
2015-09-24,1.3348,CAD
2015-09-25,1.3322,CAD
2015-09-28,1.336,CAD
2015-09-29,1.3414,CAD
2015-09-30,1.3396,CAD
2015-10-01,1.324,CAD
2015-10-02,1.3213,CAD
2015-10-05,1.3084,CAD
2015-10-06,1.3056,CAD
2015-10-07,1.3038,CAD
2015-10-08,1.3017,CAD
2015-10-09,1.2945,CAD
2015-10-13,1.2984,CAD
2015-10-14,1.2983,CAD
2015-10-15,1.2901,CAD
2015-10-16,1.2932,CAD
2015-10-19,1.2999,CAD
2015-10-20,1.2974,CAD
2015-10-21,1.3117,CAD
2015-10-22,1.3087,CAD
2015-10-23,1.3171,CAD
2015-10-26,1.3134,CAD
2015-10-27,1.3242,CAD
2015-10-28,1.3149,CAD
2015-10-29,1.3169,CAD
2015-10-30,1.3082,CAD
2015-11-02,1.3093,CAD
2015-11-03,1.3107,CAD
2015-11-04,1.3164,CAD
2015-11-05,1.3162,CAD
2015-11-06,1.3307,CAD
2015-11-09,1.3274,CAD
2015-11-10,1.3258,CAD
2015-11-12,1.3309,CAD
2015-11-13,1.3332,CAD
2015-11-16,1.3352,CAD
2015-11-17,1.3324,CAD
2015-11-18,1.3351,CAD
2015-11-19,1.3266,CAD
2015-11-20,1.3337,CAD
2015-11-23,1.3358,CAD
2015-11-24,1.3308,CAD
2015-11-25,1.3298,CAD
2015-11-27,1.336,CAD
2015-11-30,1.3332,CAD
2015-12-01,1.3372,CAD
2015-12-02,1.3357,CAD
2015-12-03,1.3393,CAD
2015-12-04,1.3364,CAD
2015-12-07,1.3508,CAD
2015-12-08,1.3594,CAD
2015-12-09,1.3595,CAD
2015-12-10,1.3598,CAD
2015-12-11,1.3695,CAD
2015-12-14,1.3732,CAD
2015-12-15,1.3729,CAD
2015-12-16,1.3805,CAD
2015-12-17,1.397,CAD
2015-12-18,1.3876,CAD
2015-12-21,1.3989,CAD
2015-12-22,1.3929,CAD
2015-12-23,1.386,CAD
2015-12-24,1.3847,CAD
2015-12-28,1.3893,CAD
2015-12-29,1.3848,CAD
2015-12-30,1.3883,CAD
2015-12-31,1.3839,CAD
2016-01-04,1.397,CAD
2016-01-05,1.3991,CAD
2016-01-06,1.4084,CAD
2016-01-07,1.4061,CAD
2016-01-08,1.415,CAD
2016-01-11,1.4203,CAD
2016-01-12,1.4293,CAD
2016-01-13,1.4294,CAD
2016-01-14,1.4374,CAD
2016-01-15,1.4531,CAD
2016-01-19,1.4513,CAD
2016-01-20,1.4592,CAD
2016-01-21,1.4244,CAD
2016-01-22,1.4153,CAD
2016-01-25,1.4248,CAD
2016-01-26,1.4062,CAD
2016-01-27,1.404,CAD
2016-01-28,1.4077,CAD
2016-01-29,1.4074,CAD
2016-02-01,1.4005,CAD
2016-02-02,1.4039,CAD
2016-02-03,1.3843,CAD
2016-02-04,1.3724,CAD
2016-02-05,1.3875,CAD
2016-02-08,1.3921,CAD
2016-02-09,1.386,CAD
2016-02-10,1.3969,CAD
2016-02-11,1.3933,CAD
2016-02-12,1.3834,CAD
2016-02-16,1.3857,CAD
2016-02-17,1.3682,CAD
2016-02-18,1.3718,CAD
2016-02-19,1.3798,CAD
2016-02-22,1.3684,CAD
2016-02-23,1.3791,CAD
2016-02-24,1.3765,CAD
2016-02-25,1.3572,CAD
2016-02-26,1.3546,CAD
2016-02-29,1.3522,CAD
2016-03-01,1.3404,CAD
2016-03-02,1.3466,CAD
2016-03-03,1.3405,CAD
2016-03-04,1.3337,CAD
2016-03-07,1.33,CAD
2016-03-08,1.3388,CAD
2016-03-09,1.3233,CAD
2016-03-10,1.3372,CAD
2016-03-11,1.3211,CAD
2016-03-14,1.3291,CAD
2016-03-15,1.3355,CAD
2016-03-16,1.3364,CAD
2016-03-17,1.2982,CAD
2016-03-18,1.298,CAD
2016-03-21,1.3067,CAD
2016-03-22,1.3051,CAD
2016-03-23,1.3199,CAD
2016-03-24,1.327,CAD
2016-03-25,1.3264,CAD
2016-03-28,1.3184,CAD
2016-03-29,1.3153,CAD
2016-03-30,1.2962,CAD
2016-03-31,1.2969,CAD
2016-04-01,1.3047,CAD
2016-04-04,1.3037,CAD
2016-04-05,1.3175,CAD
2016-04-06,1.3073,CAD
2016-04-07,1.3163,CAD
2016-04-08,1.2994,CAD
2016-04-11,1.2912,CAD
2016-04-12,1.28,CAD
2016-04-13,1.2789,CAD
2016-04-14,1.2835,CAD
2016-04-15,1.2857,CAD
2016-04-18,1.2815,CAD
2016-04-19,1.2654,CAD
2016-04-20,1.2623,CAD
2016-04-21,1.2713,CAD
2016-04-22,1.2672,CAD
2016-04-25,1.2678,CAD
2016-04-26,1.2614,CAD
2016-04-27,1.2637,CAD
2016-04-28,1.2544,CAD
2016-04-29,1.2549,CAD
2016-05-02,1.2544,CAD
2016-05-03,1.2686,CAD
2016-05-04,1.2882,CAD
2016-05-05,1.2855,CAD
2016-05-06,1.292,CAD
2016-05-09,1.2994,CAD
2016-05-10,1.2957,CAD
2016-05-11,1.2834,CAD
2016-05-12,1.2857,CAD
2016-05-13,1.2939,CAD
2016-05-16,1.2886,CAD
2016-05-17,1.2884,CAD
2016-05-18,1.2924,CAD
2016-05-19,1.3114,CAD
2016-05-20,1.3136,CAD
2016-05-23,1.3155,CAD
2016-05-24,1.3117,CAD
2016-05-25,1.3089,CAD
2016-05-26,1.298,CAD
2016-05-27,1.3001,CAD
2016-05-31,1.3097,CAD
2016-06-01,1.3089,CAD
2016-06-02,1.308,CAD
2016-06-03,1.2947,CAD
2016-06-06,1.2856,CAD
2016-06-07,1.2788,CAD
2016-06-08,1.2694,CAD
2016-06-09,1.2728,CAD
2016-06-10,1.2734,CAD
2016-06-13,1.2791,CAD
2016-06-14,1.2833,CAD
2016-06-15,1.2912,CAD
2016-06-16,1.3039,CAD
2016-06-17,1.2875,CAD
2016-06-20,1.2807,CAD
2016-06-21,1.2817,CAD
2016-06-22,1.282,CAD
2016-06-23,1.2749,CAD
2016-06-24,1.2948,CAD
2016-06-27,1.3076,CAD
2016-06-28,1.3086,CAD
2016-06-29,1.299,CAD
2016-06-30,1.301,CAD
2016-07-01,1.2897,CAD
2016-07-05,1.295,CAD
2016-07-06,1.3003,CAD
2016-07-07,1.2984,CAD
2016-07-08,1.3072,CAD
